id,NAME,fips,wdd_calc,Shape_Leng,Shape_Area
2789,Hancock,23009,0.05499474,4.36339302789,0.68796671715
2790,Knox,23013,0.05499474,3.34910471962,0.33260684039
2791,Newton,13217,0.009440362,1.45869849845,0.07020668934
2792,Faulk,46049,0.0,2.40726884057,0.29768641212
2793,Houghton,26061,0.010807396,3.91901507412,0.45987289162
2794,Mineral,30061,0.0,4.29181778329,0.37578864644
2795,Franklin,47051,0.001865128,1.90448081151,0.14751572559
2796,Concordia,22029,0.0,3.738738079,0.18365822081
2797,Livingston,22063,0.039980331,2.25022978335,0.16816993238
2798,Essex,25009,0.05499474,2.46996448278,0.23552004669
2799,Butte,46019,0.0,3.6879024687,0.66885691368
2800,Douglas,8035,0.002502285,2.24732210461,0.22802771883
2801,Richland,45079,-0.054248784,3.08568684564,0.19515517752
2802,Madison,18095,0.011224371,1.44129724295,0.12400384665
2803,Murray,40099,0.0,1.84982743653,0.10805800054
2804,Brooke,54009,0.001075576,0.79656417143,0.02538594313
2805,Calhoun,54013,0.001075576,1.67416135764,0.07542917265
2806,Bland,51021,0.0,1.85474527128,0.09419364686
2807,Yellowstone,30111,-0.000791463,5.12358178979,0.79592066953
2808,Lincoln,54043,0.001075576,2.42251170921,0.11681123774
2809,Lake,6033,0.0,3.69567967535,0.35853760464
2810,Grady,13131,0.009440362,1.39899482753,0.11243791915
2811,Conejos,8021,0.0,2.79156980201,0.33936841599
2812,San Juan,49037,0.0,8.70392376917,2.09716444397
2813,Putnam,18133,0.0,1.57600377906,0.13122261939
2814,Gooding,16047,0.0,2.11070674548,0.20980353033
2815,Tipton,47167,0.001865128,2.68365396439,0.12046922043
2816,West Baton Rouge,22121,0.039980331,1.40092339963,0.04957346559
2817,Putnam,29171,0.0,2.29947079184,0.14292739265
2818,Teton,56039,0.0,5.1133036783,1.22432382493
2819,Grant,55043,0.010807396,2.57929612451,0.3376284228
2820,Morton,38059,0.0,4.71887252135,0.59274020318
2821,Chowan,37041,-0.054248784,1.32370112755,0.06058333262
2822,Buncombe,37021,-0.054248784,2.44652400867,0.17003036566
2823,Plumas,6063,0.0,5.27067173576,0.71393320853
2824,Petersburg,51730,0.001075576,0.41290860145,0.00603151299
2825,Washington,50023,0.05499474,2.26354612215,0.20301492105
2826,Meade,46093,0.0,5.09616833711,1.02186594817
2827,Marion,18097,0.011224371,1.36431351872,0.10974038005
2828,Chicot,5017,0.0,2.75566964258,0.17324098001
2829,Bibb,13021,0.009440362,1.40745980141,0.06356288646
2830,Guayanilla,72059,0.0,0.73471921636,0.01419591144
2831,San Sebastián,72131,0.032058682,0.71584451002,0.01576531056
2832,Pope,5115,0.014200618,2.10982720516,0.21366426842
2833,Southampton,51175,0.0,2.52005964283,0.15735519806
2834,Gregg,48183,0.005776662,1.36248710153,0.06852177772
2835,Rockland,36087,0.061246726,1.0775520974,0.05543328487
2836,Marion,5089,0.0,2.1563643939,0.16631174686
2837,Suffolk,51800,0.001075576,1.59846979516,0.11202495331
2838,El Paso,8041,0.002502285,3.25909079966,0.57208471924
2839,St. Francois,29187,0.014200618,2.0367356989,0.12048495433
2840,Ward,48475,0.0,2.9623048379,0.20553527297
2841,Kiowa,8061,0.0,3.61712248476,0.47725187017
2842,Wilbarger,48487,0.0,2.49341526737,0.24740745292
2843,Curry,41015,0.0,4.6722042992,0.56395810826
2844,Teller,8119,0.002502285,1.82045169093,0.15031841203
2845,Clinton,29049,0.0,1.37030478317,0.11502004512
2846,Wasatch,49051,0.002502285,3.38373646747,0.33144317005
2847,Caribou,16029,0.0,4.01324946415,0.51237739568
2848,Rockingham,37157,-0.054248784,1.60221108143,0.14901675802
2849,Prairie,5117,0.0,2.65867024759,0.17241616726
2850,Bradley,5011,0.014200618,2.48018096758,0.16399616055
2851,Hamilton,48193,0.0,1.97961976912,0.20609413533
2852,Caroline,24011,0.001075576,1.74548901091,0.08761980625
2853,Douglas,27041,-0.000791463,1.95705159713,0.21637127146
2854,Jefferson,30043,0.0,3.75814852056,0.50049250536
2855,Fairfax,51059,0.001075576,2.18346400741,0.10922480969
2856,Deer Lodge,30023,0.0,3.02311223157,0.22325834684
2857,Anderson,47001,0.001865128,1.85454297704,0.08939402422
2858,Huron,39077,0.011224371,1.58161195911,0.13767256636
2859,Bacon,13005,0.009440362,1.29596999697,0.07031678835
2860,Kent,10001,0.001075576,2.11175376399,0.21529251783
2861,Wood,39173,0.011224371,1.73138031738,0.17294613998
2862,Jackson,13157,0.009440362,1.48178701187,0.08684518381
2863,Anderson,20003,0.0,1.60895600712,0.15552541399
2864,Knox,17095,0.014200618,1.78556693119,0.19932222406
2865,Wheatland,30107,0.0,2.82870041956,0.4330205187
2866,Cannon,47015,0.001865128,1.29564737014,0.06862097673
2867,Franklin,23007,0.05499474,4.61301820755,0.51521958604
2868,Menifee,21165,0.0,1.31471845894,0.0546665808
2869,McPherson,46089,0.0,2.68139211819,0.34495516696
2870,Gunnison,8051,0.0,5.35340676116,0.87384991646
2871,Charlevoix,26029,0.011224371,3.52229942273,0.41459108394
2872,Swift,27151,0.0,2.25143405753,0.22340082453
2873,Seneca,39147,0.0,1.69501490232,0.15351655199
2874,Tattnall,13267,0.009440362,2.01084413611,0.12077059675
2875,Stephens,48429,0.0,1.92179161849,0.22960246226
2876,Martin,37117,-0.054248784,2.2880194224,0.11800213021
2877,Ravalli,30081,-999.0,5.56761371277,0.72310383997
2878,Wilkes,13317,0.0,1.89724943649,0.11952358664
2879,Lincoln,53043,0.0,3.93415338261,0.72443760763
2880,San Mateo,6081,0.03977722,2.20003777625,0.19537671301
2881,Williams,39171,0.011224371,1.4732955586,0.118275134
2882,Baca,8009,0.0,3.38201321808,0.67330646662
2883,Boundary,16021,0.0,2.96652583819,0.40491203647
2884,Bear Lake,16007,0.0,2.759125378,0.29672060184
2885,Union,39159,0.011224371,1.52996646002,0.11985872672
2886,Cuyahoga,39035,0.011224371,2.75303720172,0.34858313456
2887,Lavaca,48285,0.0,1.92798853805,0.23358665836
2888,Nowata,40105,0.0,1.60866513753,0.15189530453
2889,Glascock,13125,0.0,0.97292183866,0.03619045203
2890,Umatilla,41059,0.0,5.30794477454,0.96507365345
2891,Oglala Lakota,46102,0.0,3.27600459845,0.60263636786
2892,Marshall,20117,0.0,2.00555315673,0.24646704419
2893,Madison,22065,0.0,3.06220517562,0.16145134565
2894,Valley,30105,0.0,6.46756422256,1.59115888146
2895,Whitfield,13313,0.009440362,1.80042942844,0.07426059074
2896,Wichita,20203,0.0,1.7538333346,0.19215339978
2897,Charles Mix,46023,0.0,3.5738306242,0.32997331942
2898,Cedar,31027,0.0,1.91881591851,0.21189217478
2899,Kitsap,53035,-999.0,2.09099237349,0.17541001543
2900,McHenry,17111,0.010807396,1.69604820408,0.17285222032
2901,Petroleum,30069,0.0,4.90112434311,0.51405773875
2902,Carroll,29033,0.0,2.54956281981,0.19003054506
2903,Whitman,53075,0.0,4.27066721779,0.66591797478
2904,Steele,27147,-0.000791463,1.41823141717,0.12569390505
2905,Thayer,31169,0.0,1.60252359881,0.15745971191
2906,Crockett,47033,0.0,1.59127400005,0.06863627051
2907,Hamilton,19079,0.0,1.7136034195,0.16350530548
2908,Warren,39165,0.011224371,1.41493825784,0.11040141476
2909,Spalding,13255,0.009440362,1.30165219665,0.05002198409
2910,Hunterdon,34019,0.053237114,1.78184717658,0.12046889581
2911,Vernon,29217,0.0,2.10223378105,0.22187118333
2912,Parke,18121,0.0,1.60230791687,0.12252026113
2913,Franklin,19069,0.0,1.64792137023,0.16584358163
2914,Butts,13035,0.0,1.21259187405,0.04714175068
2915,Elbert,8039,0.0,3.29599994067,0.50051095469
2916,Bristol,44001,0.05499474,0.4589207089,0.01253306455
2917,Bosque,48035,0.0,2.55352713047,0.24754846902
2918,Newport,44005,0.05499474,1.40417138667,0.08759820296
2919,Fairfield,39045,0.011224371,1.73602771533,0.13842328391
2920,Pierce,38069,0.0,3.03449744267,0.33950541541
2921,Carroll,17015,0.0,1.76191067029,0.13156959276
2922,Red Lake,27125,0.0,1.95080854284,0.13466702066
2923,Jefferson,41031,0.0,4.06402009969,0.52628077762
2924,Cheatham,47021,0.001865128,1.7605370654,0.0797550834
2925,Union,46127,0.0,2.70986023482,0.13320207633
2926,Elmore,1051,0.039980331,2.26218482652,0.16346103347
2927,Lumpkin,13187,0.009440362,1.36032187246,0.07231331206
2928,Knox,39083,0.0,1.76464600334,0.14551473474
2929,Bremer,19017,0.014200618,1.47570328284,0.12518055637
2930,Goliad,48175,0.0,2.18248843982,0.20542988384
2931,Henderson,37089,-0.054248784,1.80875454194,0.09631335629
2932,Indian River,12061,0.009440362,1.73163253569,0.14617894325
2933,Roberts,48393,0.0,1.9672901682,0.23877870148
2934,Deuel,31049,0.0,1.57701148255,0.12236767971
2935,Livingston,36051,0.053237114,2.53043733651,0.18226657556
2936,O'Brien,19141,0.0,1.63941227715,0.16410936008
2937,Callahan,48059,0.0,1.89708484957,0.22349161262
2938,Rains,48379,0.0,1.34774805157,0.06458635533
2939,Grant,20067,0.0,1.57142839333,0.15190845419
2940,Lee,51105,0.001865128,2.21292229043,0.11421390143
2941,Sierra,35051,0.0,5.00677239946,1.06065090243
2942,Drew,5043,0.014200618,1.94884328004,0.21027991177
2943,Morrill,31123,0.0,2.58875304712,0.40072487278
2944,Benton,29015,0.0,1.87729556332,0.2007172608
2945,Pike,5109,0.0,2.28123499766,0.15546810512
2946,Mesa,8077,0.002502285,5.03656067552,0.90004557158
2947,Dent,29065,0.0,2.25348058908,0.19939867156
2948,Tazewell,51185,0.0,2.21198592011,0.13653827056
2949,Pike,42103,0.053237114,2.31244952539,0.15790587262
2950,Susquehanna,42115,0.0,2.03029238591,0.23355563654
2951,Morris,48343,0.0,1.52078615515,0.06472948977
2952,Washington,42125,0.001075576,2.62684450165,0.23579297727
2953,Addison,50001,0.05499474,2.41272824822,0.23487496765
2954,Leavenworth,20103,0.014200618,1.82859064833,0.12664648906
2955,Muskegon,26121,0.011224371,3.37746658903,0.41940815996
2956,Copper River,2066,0.0,20.4906904536,11.1186405382
2957,Chugach,2063,0.0,18.9822058971,6.42725758055
2958,Hinds,28049,0.039980331,2.92492290667,0.21747173268
2959,Lampasas,48281,0.0,1.99801890024,0.17490093859
2960,Loudoun,51107,0.001075576,1.95479216451,0.14058192365
2961,St. Clair,29185,0.0,1.90817446543,0.18660619957
2962,Delaware,36025,0.053237114,3.03852716075,0.41425673835
2963,Phillips,30071,0.0,6.91351992274,1.63504131229
2964,Mercer,29129,0.0,1.44228534497,0.12508169968
2965,Mason,53045,0.0,2.57876014059,0.32406077852
2966,Nash,37127,-0.054248784,1.87339121232,0.14047186878
2967,York,51199,0.001075576,1.80447416296,0.05654319143
2968,Pettis,29159,0.014200618,1.75843018726,0.18413354631
2969,Missoula,30063,-999.0,6.20645283519,0.80247460809
2970,Chautauqua,20019,0.0,1.72661437996,0.16938040384
2971,Upshur,48459,0.0,1.81979449103,0.14765183358
2972,Culpeper,51047,0.001075576,2.14481685992,0.10233088997
2973,Haskell,40061,0.0,2.17716587601,0.16038971821
2974,Ohio,54069,0.001075576,0.72121825053,0.0298226667
2975,Morgan,54065,0.001075576,1.52594362123,0.06232770199
2976,Rockingham,51165,0.001075576,2.69886057313,0.22842909246
2977,Whitley,18183,0.011224371,1.33645917891,0.0938642186
2978,Siskiyou,6093,0.0,7.29127951039,1.77545385709
2979,Day,46037,0.0,2.3719538143,0.32456480387
2980,Orleans,22071,0.039980331,1.88124383171,0.0847730225
2981,Jefferson,1073,0.039980331,2.90473302362,0.28267400294
2982,Walker,1127,0.039980331,2.38664220545,0.20304670416
2983,DeKalb,29063,0.0,1.38041569853,0.11613777833
2984,Gadsden,12039,0.009440362,2.09759356718,0.12872693191
2985,Dade,13083,0.0,1.02578998129,0.04446178845
2986,DeSoto,28033,0.001865128,2.10928072642,0.12659031741
2987,Warren,51187,0.0,1.30268790802,0.05860608376
2988,Edwards,17047,0.0,1.34017348017,0.05949776394
2989,Madison,47113,0.001865128,1.63340475476,0.1439195244
2990,Saipan,69110,0.0,1.06289460589,0.05481002622
2991,Randolph,1111,0.0,1.58462998004,0.14645192546
2992,Ashe,37009,-0.054248784,1.60737880611,0.11176624349
2993,Dolores,8033,0.0,3.16637609204,0.28284891807
2994,Licking,39089,0.011224371,1.85092454136,0.18800460052
2995,Manassas,51683,0.001075576,0.34375249571,0.00265681082
2996,Union,5139,0.014200618,3.05136312736,0.26422320921
2997,Henderson,17071,0.0,1.55098673045,0.10925923215
2998,Montgomery,1101,0.039980331,2.59902092001,0.19819313892
2999,Arapahoe,8005,0.002502285,3.69925112775,0.21892773737
3000,Marion,21155,0.001865128,1.60842375183,0.09160085237
3001,Skagit,53057,-999.0,5.15705823444,0.60397533402
3002,Jones,28067,0.039980331,1.66863611195,0.17227228351
3003,Columbia,55021,0.010807396,2.49661507354,0.22930819837
3004,Brunswick,37019,-0.054248784,2.81919268604,0.26538372448
3005,Clearwater,27029,0.0,2.60560410005,0.31886889627
3006,Northampton,51131,0.001075576,2.02370219348,0.2093242498
3007,Rooks,20163,0.0,1.98693279883,0.2422629636
3008,Fayette,18041,0.0,1.05534529215,0.05847101103
3009,Hall,31079,0.014200618,1.57437445448,0.15276175362
3010,Hamilton,31081,0.0,1.67431614012,0.15071411417
3011,Loup,31115,0.0,1.62266529917,0.16051178412
3012,Sheridan,30091,0.0,3.24132889662,0.5399891327
3013,Frontier,31063,0.0,2.29432287778,0.26978925334
3014,Luquillo,72089,0.032058682,0.5396633701,0.01030233423
3015,Bibb,1007,0.0,1.88752032482,0.15647243073
3016,Lauderdale,28075,0.039980331,1.71473149388,0.17754578594
3017,Big Stone,27011,0.0,2.15937052377,0.15725622102
3018,Blue Earth,27013,-0.000791463,2.40069870839,0.22262746809
3019,Highland,51091,0.0,1.6470345677,0.11101963497
3020,Spotsylvania,51177,0.001075576,1.78896118731,0.11034305154
3021,Strafford,33017,0.05499474,2.05893062315,0.10991279308
3022,Houston,13153,0.009440362,1.86839031863,0.09437183808
3023,Delta,26041,0.010807396,3.43570680364,0.5967977924
3024,Sebastian,5131,0.014200618,2.10828082636,0.13951953566
3025,Santa Cruz,6087,0.03977722,2.30322067064,0.15923593489
3026,McIntosh,13191,0.0,1.92370788199,0.14108251688
3027,Monroe,13207,0.0,1.45445757428,0.09954069838
3028,Dunklin,29069,0.014200618,2.73728446506,0.14214583057
3029,Wheeler,48483,0.0,1.95219036956,0.23526138845
3030,Forsyth,13117,0.009440362,1.22539753012,0.06263784453
3031,San Patricio,48409,0.039980331,3.14008606939,0.16822453598
3032,Walthall,28147,0.0,1.56226697766,0.0990707994
3033,Monroe,29137,0.0,1.81803024282,0.18174609485
3034,Isabella,26073,0.011224371,1.65726976967,0.16689822734
3035,Moore,48341,0.0,1.95005217538,0.23501172646
3036,Calhoun,45017,0.0,2.32725438885,0.09882790126
3037,Sublette,56035,0.0,5.68111028096,1.40595126855
3038,Fleming,21069,0.0,2.07345748317,0.09380030792
3039,Clark,55019,0.0,2.43452163671,0.35858243282
3040,York,45091,-0.054248784,2.08960519202,0.17796384389
3041,Adams,18001,0.0,1.23919346419,0.09388161965
3042,Ascension,22005,0.039980331,1.55935143737,0.07344731114
3043,Union,42119,0.0,1.58246095584,0.0880263837
3044,Chesterfield,51041,0.001075576,2.39689785166,0.11514459012
3045,Acadia,22001,0.039980331,2.39910701425,0.1596835687
3046,Crawford,42039,0.011224371,2.56134709154,0.29061310205
3047,Tripp,46123,0.0,3.32586768519,0.46508273254
3048,Guthrie,19077,0.0,1.72343460383,0.16610198905
3049,Washington,19183,0.0,1.65864814591,0.15904856355
3050,Sanborn,46111,0.0,1.65455712409,0.16585034363
3051,Grady,40051,0.005776662,2.35564802441,0.28263066826
3052,Kanawha,54039,0.001075576,3.13424856654,0.24310122429
3053,St. Croix,55109,-0.000791463,2.05050649218,0.21743361587
3054,Venango,42121,0.0,1.98474112721,0.19041961978
3055,Summit,39153,0.011224371,1.55231737258,0.11667888797
3056,Glynn,13127,0.009440362,2.10414367917,0.14348604509
3057,Webb,48479,0.005776662,4.75940648144,0.80033365243
3058,Montgomery,37123,0.0,1.84659627346,0.12877631918
3059,Aroostook,23003,0.05499474,8.18869982285,2.07835631876
3060,Jefferson Davis,28065,0.0,1.52235768498,0.10067138651
3061,Washington,18175,0.001865128,1.86751255109,0.13836177186
3062,Blanco,48031,0.0,1.68334750013,0.17321525424
3063,Brunswick,51025,0.0,1.62091137981,0.14885812276
3064,Dyer,47045,0.001865128,1.9248675829,0.13632200217
3065,Gibson,47053,0.001865128,2.00243836909,0.15626856695
3066,Prince George,51149,0.0,1.68272204027,0.07407602442
3067,Lawrence,5075,0.0,2.11793411121,0.15341909339
3068,Eddy,38027,0.0,2.12248674017,0.19998183147
3069,Pierce,53053,-999.0,4.4022219846,0.55343330453
3070,Lincoln,16063,0.0,2.6298498621,0.34478065108
3071,Lancaster,42071,0.053237114,2.61198386855,0.26890689215
3072,Juneau,55057,0.010807396,2.57802497609,0.23370703115
3073,Scott,47151,0.001865128,1.97727826946,0.13879044137
3074,Corson,46031,0.0,4.40462072177,0.75701247415
3075,Gregory,46053,0.0,2.84412933041,0.30215223633
3076,Vance,37181,-0.054248784,1.15282294668,0.0698773162
3077,Caldwell,21033,0.0,1.93829964288,0.09145307341
3078,Barnwell,45011,-0.054248784,1.78790742908,0.13967108894
3079,Decatur,47039,0.0,1.66868441631,0.08884734057
3080,Blackford,18009,0.0,0.8661132782,0.04554270628
3081,Etowah,1055,0.039980331,2.0861071701,0.13873429575
3082,Camas,16025,0.0,2.96762034012,0.31073544746
3083,Reno,20155,0.014200618,2.45581064995,0.33774232984
3084,Maury,47119,0.001865128,2.15931734378,0.15860968747
3085,Goshen,56015,0.0,3.29740718419,0.62909520277
3086,Rusk,55107,0.0,2.41775825309,0.27742233291
3087,Waukesha,55133,0.010807396,1.64726289322,0.16603315181
3088,Garrard,21079,0.001865128,2.07956880528,0.06185285668
3089,Norfolk,25021,0.05499474,2.69360705897,0.12539307086
3090,Hendricks,18063,0.011224371,1.41313581331,0.11129198509
3091,Jackson,17077,0.014200618,1.83201719572,0.15953111433
3092,Georgetown,45043,-0.054248784,2.75148650012,0.25979816117
3093,Hettinger,38041,0.0,2.7055504162,0.34371314925
3094,Grand,49019,0.0,5.33607368273,0.99217609033
3095,Tooele,49045,0.002502285,6.10917157502,2.00326839979
3096,Hampton,51650,0.001075576,1.03669479437,0.03575227342
3097,Buffalo,55011,0.0,2.26548078144,0.20753879367
3098,Frederick,51069,0.001075576,2.3657053058,0.11219370459
3099,Lewis,54041,0.0,1.69951705398,0.10493265284
3100,Polk,27119,0.0,5.34215538986,0.62090300257
3101,Redwood,27127,0.0,2.54838426103,0.25799267702
3102,Fayette,47047,0.001865128,1.73550725508,0.18103918022
3103,Swains Island,60040,0.0,0.4047103933,0.01254306135
3104,St. Charles,22089,0.039980331,1.47640236929,0.09602199704
3105,Poinsett,5111,0.0,2.0416789377,0.19666046857
3106,Gulf,12045,0.0,2.30618803914,0.19217344001
3107,Hamblen,47063,0.001865128,1.49560865692,0.04563629402
3108,Chilton,1021,0.039980331,2.08632349252,0.17482719517
3109,Newton,48351,0.0,3.47201216692,0.22936116033
3110,Hockley,48219,0.0,1.92105611146,0.22860219325
3111,Baldwin,13009,0.009440362,1.55801634278,0.06709210509
3112,Transylvania,37175,-0.054248784,1.67506983015,0.09750007299
3113,Surry,37171,-0.054248784,1.77547739648,0.13965655861
3114,Coffee,1031,0.039980331,1.67882459606,0.16714787284
3115,Shelby,39149,0.011224371,1.45215537146,0.11272820091
3116,Canyon,16027,-0.000791463,2.16363001039,0.17436534882
3117,Daniels,30019,0.0,3.23021496894,0.45213949311
3118,Leon,12073,0.009440362,2.50424396932,0.17071796953
3119,Payne,40119,0.005776662,2.10624078426,0.1806813492
3120,Covington,1039,0.039980331,2.38269441026,0.25596796086
3121,Lawrence,18093,0.011224371,1.43407913196,0.12144457806
3122,Gray,20069,0.0,1.95384939484,0.2301368271
3123,Casey,21045,0.001865128,1.56880401674,0.11735964922
3124,Metcalfe,21169,0.001865128,1.24901020357,0.07633769761
3125,Russell,21207,0.001865128,1.33623554153,0.07415847362
3126,Beauregard,22011,0.039980331,3.01980013594,0.28417526962
3127,Somerset,23025,0.05499474,8.2381209466,1.22081937703
3128,Cimarron,40025,0.0,2.94071400227,0.48112063662
3129,Meade,21163,0.001865128,1.72033676827,0.08614811021
3130,Nelson,21179,0.001865128,2.65844073298,0.11236924791
3131,Owen,21187,0.0,1.82925043866,0.09477517578
3132,Pemiscot,29155,0.0,1.92711077167,0.13326844815
3133,Nance,31125,0.0,1.6982611317,0.12499261234
3134,Menominee,55078,0.0,1.51562635644,0.10788272911
3135,Panola,48365,0.0,2.05768717404,0.2033704676
3136,Bath,21011,0.0,2.09805187038,0.07559712743
3137,Anderson,48001,0.005776662,3.72648214983,0.26593418857
3138,Caroline,51033,0.001075576,2.38433177817,0.14270984277
3139,Sioux,19167,0.0,2.47238240369,0.22015875865
3140,Glenn,6021,0.03977722,3.29808129963,0.36039688075
3141,St. Louis,29510,0.014200618,0.65325288059,0.01773960681
3142,Fannin,13111,0.0,1.86912878157,0.10016441552
3143,Grant,46051,0.0,2.22297930305,0.20382579563
3144,Marshall,46091,0.0,2.24935259499,0.26544206614
3145,Thurston,53067,-999.0,2.9050520533,0.23681093001
3146,Knox,31107,0.0,2.61379657467,0.32398271338
3147,Valencia,35061,0.005776662,2.62603595823,0.27215244326
3148,Prairie,30079,0.0,4.42400476677,0.53237015799
3149,Allamakee,19005,0.0,1.8463492866,0.18921797079
3150,Cameron,48061,0.039980331,3.47484312611,0.29842848206
3151,Montgomery,48339,0.039980331,2.68906933654,0.26154851006
3152,Las Animas,8071,0.0,5.53775039877,1.25727619218
3153,Llano,48299,0.0,2.32036186916,0.23554315011
3154,Mason,48319,0.0,1.92363392444,0.22736715844
3155,Clay,37043,-0.054248784,1.42183449528,0.05650081038
3156,Orange,36071,0.061246726,2.4111784386,0.2337882778
3157,Schenectady,36093,0.053237114,1.31381959088,0.05970909562
3158,Mingo,54059,0.0,2.68257188679,0.11222639332
3159,Wabaunsee,20197,0.0,2.19175330807,0.21522876896
3160,Houston,27055,0.0,1.71171647678,0.16442150037
3161,Nicholas,21181,0.0,1.38659502956,0.05252606513
3162,Plymouth,25023,0.05499474,3.36788116722,0.30764254533
3163,Bronx,36005,0.061246726,0.60212944624,0.01586692934
3164,Dare,37055,-0.054248784,2.94939306143,0.39747851983
3165,Medina,39103,0.011224371,1.53901089447,0.11748210083
3166,Armstrong,42005,0.0,2.51469758592,0.18353640127
3167,Atlantic,34001,0.053237114,2.18447277196,0.18213055694
3168,Manitowoc,55071,0.010807396,3.00280458038,0.43501379607
3169,Door,55029,0.010807396,3.79585083271,0.70100356504
3170,Columbus,37047,-0.054248784,2.97236907966,0.24211485583
3171,Gallia,39053,0.0,1.90189908723,0.1265934996
3172,Taylor,48441,0.005776662,1.91731721613,0.22797476309
3173,Colonial Heights,51570,0.001075576,0.29012042904,0.00205043696
3174,Coshocton,39031,0.011224371,1.73240703191,0.15569946333
3175,Perkins,31135,0.0,2.21905458974,0.24461078381
3176,Hartley,48205,0.0,2.61761804106,0.37802526285
3177,Grand,8049,0.0,4.13096429745,0.51144601094
3178,Jim Wells,48249,0.039980331,2.42981779858,0.20587148546
3179,Winnebago,19189,0.0,1.4352453441,0.11555953081
3180,San Luis Obispo,6079,0.03977722,5.95438019242,0.92903274178
3181,Henry,1067,0.0,1.63970224421,0.13975590571
3182,Wyandot,39175,0.0,1.41817871263,0.11271107528
3183,Zapata,48505,0.0,2.24767424174,0.24916627784
3184,Lee,13177,0.0,1.61116880838,0.08921945234
3185,Boyd,21019,0.001865128,0.99679725167,0.04325172868
3186,Carver,27019,-0.000791463,1.70472532647,0.11076808967
3187,Colfax,31037,0.0,1.36128251277,0.11646129372
3188,Chesterfield,45025,0.0,2.44284185168,0.20515221547
3189,Lewis,47101,0.0,1.54080979419,0.07270564175
3190,Washington,41067,-999.0,2.81170681083,0.21688130074
3191,Virginia Beach,51810,0.001075576,1.76343214219,0.13006609079
3192,Madison,30057,0.0,4.98777724913,1.07070803349
3193,Lancaster,51103,0.0,1.4043443636,0.06123645252
3194,Bates,29013,0.0,2.32207136635,0.22696731284
3195,Belknap,33001,0.05499474,1.81743663916,0.13551461203
3196,Richmond,51159,0.001075576,1.33140801216,0.05743226865
3197,Skagway,2230,0.0,1.98180768957,0.18301294156
3198,Hoonah-Angoon,2105,0.0,17.3538613118,3.78498062671
3199,Franklin,53021,-0.000791463,3.40411452909,0.38419075809
3200,Ida,19093,0.0,1.53952892938,0.12233374009
3201,Sedgwick,20173,0.014200618,2.19144130755,0.26696386232
3202,Travis,48453,0.005776662,2.46535129887,0.24903868127
3203,Hillsborough,12057,0.032058682,3.09254569982,0.31519113427
3204,Mercer,34021,0.053237114,1.54768418119,0.06277075229
3205,Butler,31023,0.0,1.71397719185,0.16432684174
3206,Westmoreland,42129,0.001075576,3.56651521905,0.28425188059
3207,Charlotte,12015,0.032058682,2.4479980746,0.22287657634
3208,Cass,19029,0.0,1.60264337875,0.1573835177
3209,Mercer,39107,0.0,1.49006091707,0.13034001054
3210,Rose Island,60030,0.0,0.39689226606,0.01236631349
3211,Johnson,21115,0.001865128,1.55348284688,0.07002775205
3212,Kent,44003,0.05499474,1.22099609889,0.05268470027
3213,Windham,50025,0.05499474,2.39296318899,0.22831691923
3214,Orleans,50019,0.05499474,2.31316873845,0.21282081197
3215,Jackson,20085,0.0,1.81730456017,0.17825458605
3216,Franklin,22041,0.0,2.90678622047,0.15721763695
3217,Webster,28155,0.039980331,1.60023118757,0.10649432652
3218,Franklin,25011,0.05499474,2.77765820993,0.20578521754
3219,Cherry,31031,0.0,5.65155541185,1.70580444471
3220,Beaverhead,30001,0.0,9.17704639971,1.65106569983
3221,New Madrid,29143,0.0,2.67631170639,0.18169337145
3222,Hempstead,5057,0.014200618,2.48607276509,0.18671328392
3223,Camden,29029,0.014200618,2.43725587033,0.18833520739
3224,Mecklenburg,51117,0.0,2.34879830293,0.17735740934
3225,Webster,21233,0.0,1.64176628378,0.08860286748
3226,Garfield,40047,0.005776662,2.1450565419,0.27574588323
3227,Skamania,53059,0.0,3.22786456633,0.50754614977
3228,Lenawee,26091,0.011224371,1.9176358195,0.21394528391
3229,Gilmer,13123,0.009440362,1.69172678763,0.10980587794
3230,Roseau,27135,0.0,3.65007788769,0.531776487
3231,Madison,28089,0.039980331,2.75944891844,0.18468488534
3232,Howard,48227,0.0,1.90002951248,0.22424174284
3233,Wayne,54099,0.001075576,2.24920618018,0.13631766822
